ts,ecg
1626177387053.77,-4.34626571491548
1626177387057.1,-4.33097592961501
1626177387060.42,-4.34958330983917
1626177387063.75,-4.38304774559113
1626177387067.08,-4.42559950656885
1626177387070.4,-4.43648987251399
1626177387073.73,-4.45199602270079
1626177387077.06,-4.47211795712924
1626177387080.38,-4.48856168849012
1626177387083.71,-4.46591549705452
1626177387087.04,-4.47601252508313
1626177387090.36,-4.46497791588043
1626177387093.69,-4.47457009250761
1626177387097.02,-4.50197631144241
1626177387100.34,-4.4871192559146
1626177387103.67,-4.49988478420791
1626177387106.99,-4.51149636644082
1626177387110.32,-4.50450056844956
1626177387113.65,-4.49599021625402
1626177387116.97,-4.50954908246387
1626177387120.3,-4.51099151503939
1626177387123.63,-4.49180716178503
1626177387126.95,-4.49721628394321
1626177387130.28,-4.50103873026833
1626177387133.61,-4.49599021625402
1626177387136.93,-4.51055878526673
1626177387140.26,-4.50341874401793
1626177387143.59,-4.52209824587086
1626177387146.91,-4.52858919246068
1626177387150.24,-4.52498311102189
1626177387153.56,-4.50103873026833
1626177387156.89,-4.51517456950838
1626177387160.22,-4.52397340821903
1626177387163.54,-4.601504159153
1626177387166.87,-4.73882374034211
1626177387170.2,-4.77885124431267
1626177387173.52,-4.84570799418783
1626177387176.85,-4.78411612321331
1626177387180.18,-4.71653815705039
1626177387183.5,-4.51373213693287
1626177387186.83,-4.34684268794569
1626177387190.16,-3.82951424473694
1626177387193.48,-3.0753383726285
1626177387196.81,-2.73528489295064
1626177387200.13,-2.4717524614039
1626177387203.46,-2.51408785749529
1626177387206.79,-2.67787607644511
1626177387210.11,-3.16354312462129
1626177387213.44,-3.67863579733798
1626177387216.77,-3.91230987457155
1626177387220.09,-4.29751149386305
1626177387223.42,-4.42761891217457
1626177387226.75,-4.43584077785501
1626177387230.07,-4.36653189260148
1626177387233.4,-4.34979967472549
1626177387236.72,-4.35593001317144
1626177387240.05,-4.3667482574878
1626177387243.38,-4.42026250603944
1626177387246.7,-4.40021269323977
1626177387250.03,-4.42422919562211
1626177387253.36,-4.41485338388126
1626177387256.68,-4.42033462766822
1626177387260.01,-4.4206952358121
1626177387263.34,-4.43490319668093
1626177387266.66,-4.45935242883592
1626177387269.99,-4.44536083285342
1626177387273.32,-4.43548016971113
1626177387276.64,-4.44355779213402
1626177387279.97,-4.43475895342338
1626177387283.29,-4.43136923687091
1626177387286.62,-4.42531102005375
1626177387289.95,-4.42271464141782
1626177387293.27,-4.44687538705771
1626177387296.6,-4.41874795183515
1626177387299.93,-4.43648987251399
1626177387303.25,-4.43216257478745
1626177387306.58,-4.41759400577474
1626177387309.91,-4.40115027441386
1626177387313.23,-4.41723339763086
1626177387316.56,-4.42206554675884
1626177387319.89,-4.3962460036571
1626177387323.21,-4.37951378578112
1626177387326.54,-4.37518648805457
1626177387329.86,-4.37432102850926
1626177387333.19,-4.38449017816665
1626177387336.52,-4.38795201634789
1626177387339.84,-4.39249567896076
1626177387343.17,-4.37518648805457
1626177387346.5,-4.36746947377556
1626177387349.82,-4.34958330983917
1626177387353.15,-4.36696462237413
1626177387356.48,-4.34107295764362
1626177387359.8,-4.33306745684951
1626177387363.13,-4.33624080851565
1626177387366.46,-4.32419649651009
1626177387369.78,-4.31042126541391
1626177387373.11,-4.31467644151168
1626177387376.43,-4.29029933098547
1626177387379.76,-4.28878477678118
1626177387383.09,-4.26534524742904
1626177387386.41,-4.26967254515559
1626177387389.74,-4.26729253140599
1626177387393.07,-4.23966994758486
1626177387396.39,-4.21370616122558
1626177387399.72,-4.20822491743862
1626177387403.05,-4.17165925164929
1626177387406.37,-4.15528764191719
1626177387409.7,-4.16401435899906
1626177387413.02,-4.14475788411592
1626177387416.35,-4.12802566623994
1626177387419.68,-4.10537947480434
1626177387423,-4.10480250177413
1626177387426.33,-4.09701336586635
1626177387429.66,-4.09117151393551
1626177387432.98,-4.06924653878767
1626177387436.31,-4.07076109299196
1626177387439.64,-4.04494154989023
1626177387442.96,-4.03203177833936
1626177387446.29,-4.0310220755365
1626177387449.62,-4.04508579314778
1626177387452.94,-4.0292190348171
1626177387456.27,-4.0310220755365
1626177387459.59,-4.0566252537519
1626177387462.92,-4.07314110674156
1626177387466.25,-4.05878890261518
1626177387469.57,-4.08222843196731
1626177387472.9,-4.09167636533694
1626177387476.23,-4.14281060013897
1626177387479.55,-4.17360653562624
1626177387482.88,-4.18319871225342
1626177387486.21,-4.2201971078154
1626177387489.53,-4.26123431458882
1626177387492.86,-4.27674046477562
1626177387496.19,-4.29332843939405
1626177387499.51,-4.30998853564126
1626177387502.84,-4.32051829344252
1626177387506.16,-4.34020749809831
1626177387509.49,-4.37489800153947
1626177387512.82,-4.38384108350767
1626177387516.14,-4.37792710994805
1626177387519.47,-4.37049858218415
1626177387522.8,-4.36703674400291
1626177387526.12,-4.37114767684313
1626177387529.45,-4.37619619085743
1626177387532.78,-4.38932232729463
1626177387536.1,-4.41319458641941
1626177387539.43,-4.39660661180098
1626177387542.76,-4.3867259486587
1626177387546.08,-4.38636534051482
1626177387549.41,-4.41124730244247
1626177387552.73,-4.40201573395917
1626177387556.06,-4.41153578895757
1626177387559.39,-4.41261761338921
1626177387562.71,-4.40713636960225
1626177387566.04,-4.41103093755614
1626177387569.37,-4.42019038441067
1626177387572.69,-4.41543035691146
1626177387576.02,-4.39343326013485
1626177387579.35,-4.39465932782404
1626177387582.67,-4.39588539551322
1626177387586,-4.39891450392181
1626177387589.32,-4.39458720619526
1626177387592.65,-4.39905874717936
1626177387595.98,-4.40677576145837
1626177387599.3,-4.39141385452913
1626177387602.63,-4.39754419297507
1626177387605.96,-4.38874535426442
1626177387609.28,-4.39559690899812
1626177387612.61,-4.38838474612054
1626177387615.94,-4.38636534051482
1626177387619.26,-4.38961081380973
1626177387622.59,-4.36956100101006
1626177387625.92,-4.38528351608318
1626177387629.24,-4.37432102850926
1626177387632.57,-4.37771074506172
1626177387635.89,-4.36920039286618
1626177387639.22,-4.37006585241149
1626177387642.55,-4.37821559646316
1626177387645.87,-4.38023500206888
1626177387649.2,-4.38326411047746
1626177387652.53,-4.38362471862134
1626177387655.85,-4.36811856843454
1626177387659.18,-4.35715608086062
1626177387662.51,-4.36126701370084
1626177387665.83,-4.37698952877397
1626177387669.16,-4.36011306764043
1626177387672.49,-4.36025731089798
1626177387675.81,-4.37028221729782
1626177387679.14,-4.38456229979543
1626177387682.46,-4.38586048911339
1626177387685.79,-4.36941675775251
1626177387689.12,-4.3735998122215
1626177387692.44,-4.37554709619845
1626177387695.77,-4.38203804278827
1626177387699.1,-4.37662892063009
1626177387702.42,-4.38304774559113
1626177387705.75,-4.38730292168891
1626177387709.08,-4.38290350233358
1626177387712.4,-4.3843459349091
1626177387715.73,-4.38449017816665
1626177387719.06,-4.38542775934074
1626177387722.38,-4.379874393925
1626177387725.71,-4.37374405547906
1626177387729.03,-4.39307265199097
1626177387732.36,-4.39227931407444
1626177387735.69,-4.39379386827873
1626177387739.01,-4.4049005991102
1626177387742.34,-4.379874393925
1626177387745.67,-4.39610176039955
1626177387748.99,-4.39682297668731
1626177387752.32,-4.39213507081688
1626177387755.65,-4.41665642460065
1626177387758.97,-4.41110305918492
1626177387762.3,-4.41629581645677
1626177387765.62,-4.36948887938128
1626177387768.95,-4.38405744839399
1626177387772.28,-4.395957517142
1626177387775.6,-4.38290350233358
1626177387778.93,-4.37684528551642
1626177387782.26,-4.37886469112214
1626177387785.58,-4.40893941032164
1626177387788.91,-4.43548016971113
1626177387792.24,-4.3983375308916
1626177387795.56,-4.39667873342976
1626177387798.89,-4.38917808403708
1626177387802.22,-4.38009075881133
1626177387805.54,-4.37713377203152
1626177387808.87,-4.38449017816665
1626177387812.19,-4.3977605578614
1626177387815.52,-4.40345816653468
1626177387818.85,-4.41088669429859
1626177387822.17,-4.39631812528588
1626177387825.5,-4.40692000471592
1626177387828.83,-4.41571884342657
1626177387832.15,-4.38319198884868
1626177387835.48,-4.41723339763086
1626177387838.81,-4.40259270698937
1626177387842.13,-4.38867323263565
1626177387845.46,-4.36386339233677
1626177387848.79,-4.37893681275091
1626177387852.11,-4.3932890168773
1626177387855.44,-4.37338344733518
1626177387858.76,-4.375691339456
1626177387862.09,-4.3849229079393
1626177387865.42,-4.36494521676841
1626177387868.74,-4.33717838968973
1626177387872.07,-4.30284849439245
1626177387875.4,-4.30342546742266
1626177387878.72,-4.29513148011344
1626177387882.05,-4.25330093542349
1626177387885.38,-4.2639749364823
1626177387888.7,-4.27226892379152
1626177387892.03,-4.28301504647911
1626177387895.36,-4.30587760280104
1626177387898.68,-4.31157521147432
1626177387902.01,-4.31316188730739
1626177387905.33,-4.31460431988291
1626177387908.66,-4.33789960597749
1626177387911.99,-4.35867063506492
1626177387915.31,-4.38427381328032
1626177387918.64,-4.38319198884868
1626177387921.97,-4.40497272073897
1626177387925.29,-4.42285888467537
1626177387928.62,-4.4117521538439
1626177387931.95,-4.4123291268741
1626177387935.27,-4.416223694828
1626177387938.6,-4.41550247854024
1626177387941.93,-4.41211276198778
1626177387945.25,-4.4186037085776
1626177387948.58,-4.42985468266662
1626177387951.9,-4.43757169694563
1626177387955.23,-4.44557719773974
1626177387958.56,-4.4391583727787
1626177387961.88,-4.43742745368808
1626177387965.21,-4.44413476516423
1626177387968.54,-4.44889479266343
1626177387971.86,-4.464473064479
1626177387975.19,-4.45964091535102
1626177387978.52,-4.444206886793
1626177387981.84,-4.44139414327075
1626177387985.17,-4.44860630614833
1626177387988.49,-4.44550507611097
1626177387991.82,-4.44925540080731
1626177387995.15,-4.44543295448219
1626177387998.47,-4.44593780588362
1626177388001.8,-4.47110825432637
1626177388005.13,-4.5124339476149
1626177388008.45,-4.6128272548708
1626177388011.78,-4.68631919459333
1626177388015.11,-4.72266849549633
1626177388018.43,-4.73889586197089
1626177388021.76,-4.62552066153534
1626177388025.09,-4.55527419510772
1626177388028.41,-4.28972235795526
1626177388031.74,-3.76215264346035
1626177388035.06,-3.41142516272368
1626177388038.39,-2.76009473324951
1626177388041.72,-2.56219298388874
1626177388045.04,-2.5304594672274
1626177388048.37,-2.77314874805793
1626177388051.7,-3.17327954450602
1626177388055.02,-3.39801053977138
1626177388058.35,-3.86579142401116
1626177388061.68,-4.25741186826371
1626177388065,-4.34244326859036
1626177388068.33,-4.38831262449177
1626177388071.66,-4.31770554992027
1626177388074.98,-4.3229704288209
1626177388078.31,-4.31085399518657
1626177388081.63,-4.32051829344252
1626177388084.96,-4.34179417393138
1626177388088.29,-4.34814087726365
1626177388091.61,-4.34727541771834
1626177388094.94,-4.36472885188208
1626177388098.27,-4.35354999942184
1626177388101.59,-4.37460951502437
1626177388104.92,-4.38571624585584
1626177388108.25,-4.39790480111895
1626177388111.57,-4.38470654305298
1626177388114.9,-4.38607685399972
1626177388118.23,-4.39263992221831
1626177388121.55,-4.41420428922228
1626177388124.88,-4.3843459349091
1626177388128.2,-4.38081197509908
1626177388131.53,-4.36718098726046
1626177388134.86,-4.37641255574376
1626177388138.18,-4.39018778683994
1626177388141.51,-4.38405744839399
1626177388144.84,-4.37698952877397
1626177388148.16,-4.37879256949336
1626177388151.49,-4.37446527176681
1626177388154.82,-4.35823790529226
1626177388158.14,-4.35686759434552
1626177388161.47,-4.37648467737254
1626177388164.79,-4.36783008191944
1626177388168.12,-4.3524681749902
1626177388171.45,-4.34871785029386
1626177388174.77,-4.36018518926921
1626177388178.1,-4.33047107821358
1626177388181.43,-4.35318939127796
1626177388184.75,-4.33898143040913
1626177388188.08,-4.32866803749419
1626177388191.41,-4.32614378048704
1626177388194.73,-4.33241836219053
1626177388198.06,-4.30941156261105
1626177388201.39,-4.28272655996401
1626177388204.71,-4.27933684341155
1626177388208.04,-4.3143158333678
1626177388211.36,-4.28972235795526
1626177388214.69,-4.26772526117864
1626177388218.02,-4.27183619401886
1626177388221.34,-4.2434202722812
1626177388224.67,-4.23620810940362
1626177388228,-4.22106256736071
1626177388231.32,-4.22250499993622
1626177388234.65,-4.21276858005149
1626177388237.98,-4.18774237486629
1626177388241.3,-4.18190052293545
1626177388244.63,-4.15557612843229
1626177388247.96,-4.15045549278921
1626177388251.28,-4.12506867946013
1626177388254.61,-4.11872197612786
1626177388257.93,-4.10040308241881
1626177388261.26,-4.08093024264935
1626177388264.59,-4.07256413371135
1626177388267.91,-4.07970417496016
1626177388271.24,-4.0560482807217
1626177388274.57,-4.03094995390772
1626177388277.89,-4.02669477780995
1626177388281.22,-4.02705538595383
1626177388284.55,-4.03181541345303
1626177388287.87,-4.02546871012076
1626177388291.2,-4.0104674113354
1626177388294.53,-4.00015401842046
1626177388297.85,-4.00534677569232
1626177388301.18,-4.01039528970662
1626177388304.5,-4.01876139864461
1626177388307.83,-4.05713010515333
1626177388311.16,-4.07083321462073
1626177388314.48,-4.09376789257144
1626177388317.81,-4.13689662657936
1626177388321.14,-4.14266635688142
1626177388324.46,-4.17093803536153
1626177388327.79,-4.18471326645771
1626177388331.12,-4.19163694282018
1626177388334.44,-4.21219160702129
1626177388337.77,-4.26801374769375
1626177388341.09,-4.28323141136544
1626177388344.42,-4.28921750655383
1626177388347.75,-4.27097073447356
1626177388351.07,-4.28229383019135
1626177388354.4,-4.3089788328384
1626177388357.73,-4.32369164510866
1626177388361.05,-4.32881228075174
1626177388364.38,-4.33537534897034
1626177388367.71,-4.37323920407763
1626177388371.03,-4.35838214854981
1626177388374.36,-4.35794941877716
1626177388377.69,-4.37100343358558
1626177388381.01,-4.37396042036538
1626177388384.34,-4.36054579741309
1626177388387.66,-4.37756650180417
1626177388390.99,-4.37626831248621
1626177388394.32,-4.38658170540115
1626177388397.64,-4.37453739339559
1626177388400.97,-4.3980490443765
1626177388404.3,-4.36444036536698
1626177388407.62,-4.37929742089479
1626177388410.95,-4.3825428941897
1626177388414.28,-4.3849229079393
1626177388417.6,-4.36162762184472
1626177388420.93,-4.36097852718574
1626177388424.26,-4.35953609461023
1626177388427.58,-4.37237374453232
1626177388430.91,-4.36307005442024
1626177388434.23,-4.36581067631372
1626177388437.56,-4.36054579741309
1626177388440.89,-4.36234883813248
1626177388444.21,-4.37504224479702
1626177388447.54,-4.36292581116269
1626177388450.87,-4.37100343358558
1626177388454.19,-4.36624340608637
1626177388457.52,-4.36530582491229
1626177388460.85,-4.36754159540434
1626177388464.17,-4.37475375828192
1626177388467.5,-4.37143616335823
1626177388470.83,-4.35239605336142
1626177388474.15,-4.33941416018178
1626177388477.48,-4.35138635055856
1626177388480.8,-4.35657910783042
1626177388484.13,-4.3500881612406
1626177388487.46,-4.36213247324615
1626177388490.78,-4.34583298514283
1626177388494.11,-4.34431843093853
1626177388497.44,-4.33854870063647
1626177388500.76,-4.34366933627955
1626177388504.09,-4.3459051067716
1626177388507.42,-4.3322019973042
1626177388510.74,-4.3524681749902
1626177388514.07,-4.35059301264203
1626177388517.4,-4.35405485082327
1626177388520.72,-4.33054319984236
1626177388524.05,-4.32946137541072
1626177388527.37,-4.35326151290673
1626177388530.7,-4.34741966097589
1626177388534.03,-4.33285109196318
1626177388537.35,-4.33732263294728
1626177388540.68,-4.34359721465078
1626177388544.01,-4.34287599836302
1626177388547.33,-4.3363850517732
1626177388550.66,-4.35210756684632
1626177388553.99,-4.33350018662217
1626177388557.31,-4.34042386298464
1626177388560.64,-4.37525860968335
1626177388563.96,-4.35160271544489
1626177388567.29,-4.35174695870244
1626177388570.62,-4.35564152665633
1626177388573.94,-4.33624080851565
1626177388577.27,-4.34287599836302
1626177388580.6,-4.34987179635427
1626177388583.92,-4.34972755309672
1626177388587.25,-4.3324904838193
1626177388590.58,-4.34994391798305
1626177388593.9,-4.35044876938448
1626177388597.23,-4.36833493332087
1626177388600.56,-4.38117258324296
1626177388603.88,-4.34201053881771
1626177388607.21,-4.34597722840038
1626177388610.53,-4.33357230825094
1626177388613.86,-4.37374405547906
1626177388617.19,-4.36083428392819
1626177388620.51,-4.36133913532962
1626177388623.84,-4.36811856843454
1626177388627.17,-4.36739735214679
1626177388630.49,-4.3754028529409
1626177388633.82,-4.38766352983278
1626177388637.15,-4.3688397847223
1626177388640.47,-4.37504224479702
1626177388643.8,-4.35946397298145
1626177388647.13,-4.35520879688368
1626177388650.45,-4.36775796029067
1626177388653.78,-4.35737244574695
1626177388657.1,-4.35419909408082
1626177388660.43,-4.37259010941864
1626177388663.76,-4.37698952877397
1626177388667.08,-4.38715867843135
1626177388670.41,-4.37893681275091
1626177388673.74,-4.36508946002596
1626177388677.06,-4.36249308139003
1626177388680.39,-4.34972755309672
1626177388683.72,-4.35881487832247
1626177388687.04,-4.34201053881771
1626177388690.37,-4.34006325484076
1626177388693.7,-4.3342935245387
1626177388697.02,-4.32037405018497
1626177388700.35,-4.31482068476924
1626177388703.67,-4.28683749280423
1626177388707,-4.28734234420566
1626177388710.33,-4.26491251765639
1626177388713.65,-4.23007777095768
1626177388716.98,-4.22438016228439
1626177388720.31,-4.24486270485672
1626177388723.63,-4.25243547587818
1626177388726.96,-4.26238826064924
1626177388730.29,-4.2681579909513
1626177388733.61,-4.27342286985193
1626177388736.94,-4.28085139761584
1626177388740.26,-4.31907586086701
1626177388743.59,-4.35686759434552
1626177388746.92,-4.36480097351086
1626177388750.24,-4.39444296293771
1626177388753.57,-4.39415447642261
1626177388756.9,-4.37417678525171
1626177388760.22,-4.3956690306269
1626177388763.55,-4.3888174758932
1626177388766.88,-4.395957517142
1626177388770.2,-4.39263992221831
1626177388773.53,-4.39848177414915
1626177388776.86,-4.39790480111895
1626177388780.18,-4.40417938282244
1626177388783.51,-4.41896431672148
1626177388786.83,-4.41081457266981
1626177388790.16,-4.41499762713881
1626177388793.49,-4.39639024691466
1626177388796.81,-4.41088669429859
1626177388800.14,-4.40374665304979
1626177388803.47,-4.41824310043372
1626177388806.79,-4.40843455892021
1626177388810.12,-4.41023759963961
1626177388813.45,-4.41290609990431
1626177388816.77,-4.41795461391862
1626177388820.1,-4.41290609990431
1626177388823.43,-4.41016547801083
1626177388826.75,-4.40958850498062
1626177388830.08,-4.42942195289397
1626177388833.4,-4.44875054940588
1626177388836.73,-4.55693299256956
1626177388840.06,-4.67312093652736
1626177388843.38,-4.71415814330079
1626177388846.71,-4.75598868799075
1626177388850.04,-4.69749804705358
1626177388853.36,-4.63244433789782
1626177388856.69,-4.36775796029067
1626177388860.02,-3.90343891423213
1626177388863.34,-3.55364901466954
1626177388866.67,-2.82183084748159
1626177388870,-2.39155321020522
1626177388873.32,-2.38643257456214
1626177388876.65,-2.47874825939515
1626177388879.97,-2.90549193686151
1626177388883.3,-3.1581340024631
1626177388886.63,-3.6437289290105
1626177388889.95,-4.10235036639576
1626177388893.28,-4.24637725906101
1626177388896.61,-4.36011306764043
1626177388899.93,-4.30905095446717
1626177388903.26,-4.2845296006834
1626177388906.59,-4.27645197826052
1626177388909.91,-4.29174176356098
1626177388913.24,-4.28431323579708
1626177388916.56,-4.29455450708324
1626177388919.89,-4.33450988942503
1626177388923.22,-4.31330613056494
1626177388926.54,-4.359608216239
1626177388929.87,-4.34064022787097
1626177388933.2,-4.33386079476604
1626177388936.52,-4.31280127916351
1626177388939.85,-4.34792451237732
1626177388943.18,-4.35809366203471
1626177388946.5,-4.34792451237732
1626177388949.83,-4.34172205230261
1626177388953.16,-4.33926991692423
1626177388956.48,-4.3369620248034
1626177388959.81,-4.3345820110538
1626177388963.13,-4.33494261919768
1626177388966.46,-4.32203284764681
1626177388969.79,-4.35160271544489
1626177388973.11,-4.34107295764362
1626177388976.44,-4.3229704288209
1626177388979.77,-4.33342806499339
1626177388983.09,-4.31409946848148
1626177388986.42,-4.31417159011025
1626177388989.75,-4.29455450708324
1626177388993.07,-4.29296783125017
1626177388996.4,-4.32614378048704
1626177388999.73,-4.30364183230899
1626177389003.05,-4.28654900628913
1626177389006.38,-4.30256000787735
1626177389009.7,-4.29902604806734
1626177389013.03,-4.29210237170486
1626177389016.36,-4.27731743780582
1626177389019.68,-4.27363923473826
1626177389023.01,-4.27594712685908
1626177389026.34,-4.26195553087658
1626177389029.66,-4.25495973288533
1626177389032.99,-4.2452233130006
1626177389036.32,-4.25019970538613
1626177389039.64,-4.23822751500935
1626177389042.97,-4.23801115012302
1626177389046.3,-4.20404186296962
1626177389049.62,-4.20137336270492
1626177389052.95,-4.19077148327488
1626177389056.27,-4.18716540183609
1626177389059.6,-4.17526533308808
1626177389062.93,-4.14980639813023
1626177389066.25,-4.13761784286712
1626177389069.58,-4.13393963979955
1626177389072.91,-4.14713789786552
1626177389076.23,-4.11302436745457
1626177389079.56,-4.10256673128208
1626177389082.89,-4.06982351181787
1626177389086.21,-4.04999006390453
1626177389089.54,-4.05374038860087
1626177389092.86,-4.0336905758012
1626177389096.19,-4.0244590073179
1626177389099.52,-4.01486683069072
1626177389102.84,-3.99395155834574
1626177389106.17,-3.97851752978772
1626177389109.5,-3.97361325903097
1626177389112.82,-3.97000717759218
1626177389116.15,-3.97072839387994
1626177389119.48,-3.9693580829332
1626177389122.8,-3.95962166304847
1626177389126.13,-3.92817663290222
1626177389129.46,-3.93445121460572
1626177389132.78,-3.97130536691014
1626177389136.11,-3.9878212198998
1626177389139.43,-3.9970527883831
1626177389142.76,-4.04321063079961
1626177389146.09,-4.09131575719306
1626177389149.41,-4.09246970325347
1626177389152.74,-4.09650851446492
1626177389156.07,-4.14562334366123
1626177389159.39,-4.1427384785102
1626177389162.72,-4.1656731564609
1626177389166.05,-4.19863274081144
1626177389169.37,-4.2044024711135
1626177389172.7,-4.22553410834481
1626177389176.03,-4.24904575932571
1626177389179.35,-4.25582519243064
1626177389182.68,-4.26087370644494
1626177389186,-4.27205255890519
1626177389189.33,-4.26945618026926
1626177389192.66,-4.29433814219691
1626177389195.98,-4.28878477678118
1626177389199.31,-4.30537275139961
1626177389202.64,-4.30342546742266
1626177389205.96,-4.30457941348307
1626177389209.29,-4.29282358799262
1626177389212.62,-4.29996362924142
1626177389215.94,-4.32412437488131
1626177389219.27,-4.3345820110538
1626177389222.6,-4.33003834844093
1626177389225.92,-4.33133653775889
1626177389229.25,-4.31092611681534
1626177389232.57,-4.31474856314046
1626177389235.9,-4.33919779529545
1626177389239.23,-4.33566383548544
1626177389242.55,-4.3187873743519
1626177389245.88,-4.33840445737892
1626177389249.21,-4.32960561866827
1626177389252.53,-4.29830483177958
1626177389255.86,-4.31208006287576
1626177389259.19,-4.31619099571598
1626177389262.51,-4.32203284764681
1626177389265.84,-4.29715088571917
1626177389269.17,-4.31114248170167
1626177389272.49,-4.31056550867146
1626177389275.82,-4.32051829344252
1626177389279.14,-4.31763342829149
1626177389282.47,-4.31712857689006
1626177389285.8,-4.31258491427719
1626177389289.12,-4.32051829344252
1626177389292.45,-4.35016028286937
1626177389295.78,-4.33104805124379
1626177389299.1,-4.32758621306255
1626177389302.43,-4.30155030507449
1626177389305.76,-4.32376376673743
1626177389309.08,-4.3164073606023
1626177389312.41,-4.3089788328384
1626177389315.73,-4.30970004912615
1626177389319.06,-4.31619099571598
1626177389322.39,-4.33732263294728
1626177389325.71,-4.32304255044968
1626177389329.04,-4.30933944098228
1626177389332.37,-4.32946137541072
1626177389335.69,-4.32462922628274
1626177389339.02,-4.32044617181375
1626177389342.35,-4.32917288889562
1626177389345.67,-4.33573595711422
1626177389349,-4.34943906658162
1626177389352.33,-4.33854870063647
1626177389355.65,-4.33710626806096
1626177389358.98,-4.34958330983917
1626177389362.3,-4.33386079476604
1626177389365.63,-4.34511176885507
1626177389368.96,-4.33573595711422
1626177389372.28,-4.33227411893298
1626177389375.61,-4.32931713215317
1626177389378.94,-4.32109526647273
1626177389382.26,-4.3369620248034
1626177389385.59,-4.35773305389083
1626177389388.92,-4.33212987567543
1626177389392.24,-4.35160271544489
1626177389395.57,-4.35701183760307
1626177389398.9,-4.34864572866508
1626177389402.22,-4.33609656525809
1626177389405.55,-4.32758621306255
1626177389408.87,-4.33854870063647
1626177389412.2,-4.3482851205212
1626177389415.53,-4.33047107821358
1626177389418.85,-4.32621590211581
1626177389422.18,-4.34395782279466
1626177389425.51,-4.34222690370404
1626177389428.83,-4.3479966340061
1626177389432.16,-4.34330872813567
1626177389435.49,-4.35145847218734
1626177389438.81,-4.34727541771834
1626177389442.14,-4.33804384923504
1626177389445.47,-4.34035174135587
1626177389448.79,-4.34258751184792
1626177389452.12,-4.32700924003234
1626177389455.44,-4.3411450792724
1626177389458.77,-4.35044876938448
1626177389462.1,-4.33782748434871
1626177389465.42,-4.35556940502756
1626177389468.75,-4.34633783654426
1626177389472.08,-4.32657651025969
1626177389475.4,-4.33364442987972
1626177389478.73,-4.33364442987972
1626177389482.06,-4.32974986192582
1626177389485.38,-4.3369620248034
1626177389488.71,-4.32636014537336
1626177389492.03,-4.33660141665952
1626177389495.36,-4.33068744309991
1626177389498.69,-4.33688990317463
1626177389502.01,-4.3324904838193
1626177389505.34,-4.33299533522074
1626177389508.67,-4.32686499677479
1626177389511.99,-4.35311726964918
1626177389515.32,-4.33890930878035
1626177389518.65,-4.32859591586541
1626177389521.97,-4.32520619931295
1626177389525.3,-4.3119358196182
1626177389528.63,-4.33487049756891
1626177389531.95,-4.30566123791471
1626177389535.28,-4.30104545367306
1626177389538.6,-4.30869034632329
1626177389541.93,-4.29253510147752
1626177389545.26,-4.29981938598387
1626177389548.58,-4.2863326414028
1626177389551.91,-4.25669065197595
1626177389555.24,-4.2362802310324
1626177389558.56,-4.19776728126613
1626177389561.89,-4.15874948009842
1626177389565.22,-4.15997554778761
1626177389568.54,-4.17411138702767
1626177389571.87,-4.18997814535834
1626177389575.2,-4.20396974134085
1626177389578.52,-4.21716799940681
1626177389581.85,-4.2458002860308
1626177389585.17,-4.24363663716753
1626177389588.5,-4.25798884129391
1626177389591.83,-4.270826491216
1626177389595.15,-4.29123691215955
1626177389598.48,-4.31597463082965
1626177389601.81,-4.33652929503075
1626177389605.13,-4.33530322734156
1626177389608.46,-4.33588020037177
1626177389611.79,-4.34309236324935
1626177389615.11,-4.34972755309672
1626177389618.44,-4.33537534897034
1626177389621.77,-4.34662632305936
1626177389625.09,-4.35520879688368
1626177389628.42,-4.37626831248621
1626177389631.74,-4.375691339456
1626177389635.07,-4.36494521676841
1626177389638.4,-4.37338344733518
1626177389641.72,-4.37021009566904
1626177389645.05,-4.38088409672786
1626177389648.38,-4.38730292168891
1626177389651.7,-4.38795201634789
1626177389655.03,-4.39848177414915
1626177389658.36,-4.40692000471592
1626177389661.68,-4.39516417922547
1626177389665.01,-4.38261501581848
1626177389668.33,-4.39163021941545
1626177389671.66,-4.3977605578614
1626177389674.99,-4.38838474612054
1626177389678.31,-4.3667482574878
1626177389681.64,-4.40129451767141
1626177389684.97,-4.47017067315229
1626177389688.29,-4.60164840241056
1626177389691.62,-4.67203911209573
1626177389694.95,-4.73702069962271
1626177389698.27,-4.67578943679207
1626177389701.6,-4.60958178157589
1626177389704.93,-4.46050637489633
1626177389708.25,-4.08518541874712
1626177389711.58,-3.77996668576797
1626177389714.9,-3.06718862857683
1626177389718.23,-2.44283168826481
1626177389721.56,-2.36061303146041
1626177389724.88,-2.3689791403984
1626177389728.21,-2.74271342071455
1626177389731.54,-3.00047612195922
1626177389734.86,-3.4751085609327
1626177389738.19,-3.92478691634976
1626177389741.52,-4.12326563874073
1626177389744.84,-4.30544487302838
1626177389748.17,-4.28049078947196
1626177389751.5,-4.25185850284797
1626177389754.82,-4.23584750125974
1626177389758.15,-4.24991121887102
1626177389761.47,-4.26015249015719
1626177389764.8,-4.28164473553237
1626177389768.13,-4.28438535742585
1626177389771.45,-4.30140606181694
1626177389774.78,-4.29513148011344
1626177389778.11,-4.30652669746002
1626177389781.43,-4.32542256419928
1626177389784.76,-4.31330613056494
1626177389788.09,-4.34128932252995
1626177389791.41,-4.33854870063647
